state,county,city,5,15,25,35,45,55,65,75,85,95,tot_points,min,max,avg,centroid_lat,centroid_lon
ALABAMA,Jefferson County,Center Point,0.6299327318117918,0.6605730351947096,0.6912133385776273,0.721853641960545,0.7524939453434628,0.8268593715318718,0.9449499205257721,1.0630404695196722,1.1811310185135726,1.2992215675074728,3,0.6146125801203329,1.3582668420044228,0.9135645063865591,33.6335,-86.68496666666665
ALABAMA,Jefferson County,Fairfield,231.015385410508,231.23304655926188,231.45070770801578,231.66836885676966,231.88603000552354,232.10369115427744,232.32135230303132,232.5390134517852,232.7566746005391,232.97433574929298,2,230.90655483613105,233.08316632366993,231.9948605799005,34.533550000000005,-84.73509999999999
ALABAMA,Jefferson County,Hoover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.3594,-86.871
ALABAMA,Jefferson County,Hueytown,468.9959013499072,469.7451374508468,470.4943735517864,471.24360965272604,471.9928457536656,472.74208185460526,473.49131795554484,474.2405540564845,474.98979015742407,475.7390262583637,2,468.6212832994374,476.1136443088335,472.36746380413547,32.4192,-83.52109999999999
ALABAMA,Jefferson County,Irondale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.5373,-86.7008
ALABAMA,Jefferson County,Kimberly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.7755,-86.7695
ALABAMA,Jefferson County,Lipscomb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4272,-86.9375
ALABAMA,Jefferson County,Mulga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,39.6677,-75.7293
ALABAMA,Jefferson County,Pleasant Grove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,38.432,-81.7678
ALABAMA,Jefferson County,Tarrant,27.88734951223139,28.169663762712833,28.451978013194275,28.734292263675716,29.01660651415716,31.918622648529464,37.44034066679263,42.96205868505579,48.48377670331896,54.00549472158212,3,27.746192386990668,56.766353730713696,37.89010325236742,33.727466666666665,-86.50596666666667
ALABAMA,Jefferson County,Trussville,83.81361342795019,95.70151662361155,107.58941981927293,117.74252637915816,119.22164976016269,120.70077314116723,122.17989652217176,138.72148646074578,158.2755697108337,177.8296529609216,4,77.8696618301195,187.60669458596556,126.34969482935375,32.718174999999995,-85.9282
ALABAMA,Jefferson County,Vestavia Hills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4386,-86.789
ALABAMA,Lauderdale County,Florence,119.60875874000763,120.23984904939643,120.87093935878524,122.28627599825846,127.62284428815379,132.95941257804913,138.29598086794445,193.69194410147628,259.09978632373543,324.5076285459945,4,119.29321358531323,357.21154965712407,184.27175502716005,33.730025,-87.547025
ALABAMA,Lee County,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,32.6208,-85.4922
ALABAMA,Lee County,Opelika,32.52221188874989,33.22571506107485,33.92921823339982,34.24566508143927,34.562111929478725,35.12704307550091,35.94045851950582,36.75387396351073,76.85100248831351,116.94813101311625,5,32.1704603025874,136.9966952755176,54.914116625702796,32.80826,-85.67818
ALABAMA,Lowndes County,Mosses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.6029,-86.5379
ALABAMA,Macon County,Tuskegee,101.687607419462,101.70498740083448,101.72236738220695,101.73974736357944,101.75712734495193,101.7745073263244,101.79188730769688,101.80926728906937,101.82664727044184,101.84402725181432,2,101.67891742877576,101.85271724250056,101.76581733563816,33.967349999999996,-87.09174999999999
ALABAMA,Madison County,Harvest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.8511,-86.7565
ALABAMA,Madison County,Huntsville,99.26074622565024,114.87521402348766,116.53195350435259,118.12607009896726,119.22607621943935,120.02299173720101,133.7970299677638,167.7883971624264,488.5820724503351,820.0698593540028,30,99.26074622565024,1323.6958646112898,255.1729913648662,34.39439,-87.81303333333334
ALABAMA,Madison County,New Market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.8525,-86.4578
ALABAMA,Marengo County,Demopolis,73.28567945377699,73.3014427519347,73.31720605009241,73.33296934825012,73.34873264640783,73.36449594456552,73.38025924272323,73.39602254088094,73.41178583903864,73.42754913719635,2,73.27779780469814,73.4354307862752,73.35661429548668,33.015100000000004,-87.36975
ALABAMA,Marshall County,Arab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.3277,-86.4927
ALABAMA,Marshall County,Guntersville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.5963,-86.9647
ALABAMA,Mobile County,Mobile,143.02011535688004,143.5616142299747,144.36755983382477,146.3650691045435,147.74415032428269,150.5439570070567,155.1356800477608,185.18988943917094,221.97933050293258,410.7174703375084,25,114.32445690583573,623.9675497193431,193.85600292019038,31.807820000000003,-87.28092000000001
ALABAMA,Mobile County,Prichard,163.26074559568835,163.37135636826008,163.4819671408318,163.5208357254893,163.55970431014677,163.66801316935607,163.8457623031172,164.02351143687832,356.2511547858382,548.4787981347979,5,163.2054402094025,644.5926198092776,259.7765354397731,31.75,-86.8399
ALABAMA,Monroe County,Excel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.3114,-77.9221
ALABAMA,Montgomery County,Montgomery,101.15767044410659,114.42644644228666,139.97744896090504,141.8926729171472,143.71090402112486,144.59311882344508,146.94382490003633,151.10486648962478,175.35256355460172,872.2582934285607,26,38.71650437231202,1973.8847666547508,248.6924985043277,32.86951153846154,-87.71927692307692
ALABAMA,Morgan County,Decatur,69.3792413072257,69.62132314927618,88.76345948901059,126.80565032642893,146.32232463413388,147.31348241212544,150.77022115028433,156.69254084861058,248.8086788617856,427.11863518980954,6,69.25820038620046,516.2736133538215,184.7606142590594,34.62916666666667,-87.74194999999999
ALABAMA,Morgan County,Hartselle,140.6988324685482,140.76159970120557,140.82436693386296,140.88713416652033,140.94990139917772,141.01266863183508,141.07543586449248,141.13820309714984,141.20097032980723,141.2637375624646,2,140.6674488522195,141.2951211787933,140.9812850155064,33.460899999999995,-85.97540000000001
ALABAMA,Perry County,Uniontown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,32.4128,-87.0167
ALABAMA,Pike County,Troy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.3863,-85.5595
ALABAMA,Russell County,Phenix City,141.23610851651458,144.06225072727077,146.88839293802698,149.71453514878317,152.54067735953936,159.7521153425161,171.3488490977134,182.9455828529107,194.542316608108,206.13905036330527,3,139.82303741113648,211.93741724090393,168.57140103898595,32.286766666666665,-86.64550000000001
ALABAMA,Shelby County,Calera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.1211,-86.7588
ALABAMA,Shelby County,Helena,82.60580461245654,82.60648205641964,82.60715950038274,82.60783694434583,82.60851438830893,82.60919183227205,82.60986927623514,82.61054672019824,82.61122416416134,82.61190160812444,2,82.60546589047499,82.61224033010599,82.60885311029048,34.0021,-86.79265000000001
ALABAMA,Shelby County,Hoover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.3577,-86.7875
ALABAMA,Sumter County,York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,25.8717,-80.2367
ALABAMA,Talladega County,Talladega,127.80499604655455,127.81417047099207,127.8233448954296,127.83251931986713,127.84169374430465,127.85086816874218,127.8600425931797,127.86921701761723,127.87839144205476,127.88756586649228,2,127.80040883433578,127.89215307871105,127.84628095652342,32.3257,-85.7505
ALABAMA,Tallapoosa County,Alexander City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,25.904,-80.2182
ALABAMA,Tallapoosa County,Dadeville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,32.8344,-85.7367
ALABAMA,Tuscaloosa County,Northport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.2303,-87.5728
ALABAMA,Tuscaloosa County,Tuscaloosa,126.28589280252284,147.02639359859387,167.76689439466492,168.1760086553818,168.58512291609867,172.68444890344642,180.47398661742503,188.26352433140363,303.09121854349155,417.91891275557936,5,115.91564240448731,475.3327598616232,223.2137002077272,33.21398,-85.75456
ALASKA,Anchorage,Anchorage,1354.309679469768,1355.2189340676082,1356.282381380273,1356.7902187095845,1358.674898511925,1360.3931000980979,1363.1689608665952,3005.894264002058,3999.5531549413336,4822.338870893408,18,1353.7180310331394,4910.511575952559,2162.9655386741706,54.0336,-131.29645555555555
ALASKA,Fairbanks North Star,Fairbanks,0.4646975077096173,0.4646991314394243,0.46470075516923126,0.4647023788990382,0.4647040026288452,0.46470562635865215,0.46470725008845915,0.4647088738182661,0.46471049754807303,0.46471212127788003,2,0.46469669584471385,0.4647129331427835,0.4647048144937487,64.8229,-147.7235
ALASKA,Kenai Peninsula,Seward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,36.7515,-87.1942
ALASKA,Kenai Peninsula,Soldotna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,60.4875,-151.057
ALASKA,Kodiak Island,Kodiak,0.005568699328467308,0.0055686993329478835,0.00556869933742846,0.005568699341909036,0.005568699346389611,0.005568699350870188,0.0055686993553507634,0.005568699359831339,0.005568699364311916,0.005568699368792491,2,0.00556869932622702,0.005568699371032779,0.005568699348629899,57.79265,-152.402
ALASKA,Matanuska-Susitna,Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,61.6002,-149.128
ALASKA,Matanuska-Susitna,Wasilla,0.7236995609609057,0.7237036956644602,0.7237078303680149,0.7237119650715694,0.723716099775124,0.7237202344786786,0.7237243691822332,0.7237285038857877,0.7237326385893423,0.7237367732928969,2,0.7236974936091284,0.7237388406446742,0.7237181671269013,61.58955,-149.507
ALASKA,Matanuska-Susitna,Willow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,41.1347,-84.5746
ALASKA,Northwest Arctic,Ambler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,67.0846,-157.868
ALASKA,Unorganized Borough,Alakanuk,2.051272808910158,2.051299973947957,2.051327138985756,2.051354304023555,2.0513814690613543,2.051408634099153,2.0514357991369523,2.0514629641747515,2.0514901292125503,2.0515172942503495,2,2.0512592263912586,2.051530876769249,2.0513950515802537,62.70545,-164.60000000000002
ALASKA,Unorganized Borough,Bethel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,64.8436,-147.681
ARIZONA,Cochise County,Bisbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,31.4415,-109.913
ARIZONA,Cochise County,Sierra Vista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,31.4673,-110.183
ARIZONA,Coconino County,Flagstaff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,37.8381,-83.8261
ARIZONA,Maricopa County,Chandler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.2971,-111.839
ARIZONA,Maricopa County,Glendale,455.59437496533246,456.05646075222796,456.51854653912346,456.6809272019129,456.8433078647023,457.11756516812557,457.5036991121826,457.8898330562396,1015.4304736450971,1572.971114233954,5,455.3633320718847,1851.7414345283821,735.6875288783455,33.0367,-107.29468
ARIZONA,Maricopa County,Guadalupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4598,-112.04
ARIZONA,Maricopa County,Mesa,3.3059874005326577,3.306012524006618,3.306037647480579,3.3060627709545396,3.3060878944285,3.3061130179024607,3.306138141376421,3.306163264850382,3.3061883883243426,3.306213511798303,2,3.3059748387956773,3.3062260735352833,3.3061004561654803,33.38955,-111.85849999999999
ARIZONA,Maricopa County,Peoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.6072,-112.232
ARIZONA,Maricopa County,Phoenix,542.3524702064758,542.945741598626,546.5043046574358,550.2241622389023,553.8649643299989,557.7986291948233,559.7939132059544,909.3172253860768,1404.4562856474022,2377.0282820109196,46,476.5885494288611,2659.082826990271,874.0810207691385,33.752428260869564,-106.16824999999999
ARIZONA,Maricopa County,Scottsdale,27.120822317954495,27.122434775675607,27.12404723339672,27.125659691117832,27.127272148838944,27.128884606560057,27.13049706428117,27.13210952200228,27.133721979723394,27.135334437444506,2,27.120016089093937,27.136140666305064,27.128078377699502,33.4684,-112.1945
ARIZONA,Maricopa County,Surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4218,-112.331
ARIZONA,Maricopa County,Tempe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4001,-111.909
ARIZONA,Mohave County,Fort Mohave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4347,-112.006
ARIZONA,Mohave County,Kingman,84.81605804466558,85.49254056887477,86.16902309308395,86.84550561729314,87.52198814150233,96.37845514979387,113.41490664216775,130.45135813454164,147.48780962691552,164.5242611192894,3,84.47781678256099,173.04248686547635,115.12684435054808,34.62436666666667,-113.41966666666667
ARIZONA,Mohave County,Lake Havasu City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4657,-112.004
ARIZONA,Pima County,Marana,0.4634090937124065,0.4634095474070994,0.46341000110179226,0.46341045479648507,0.46341090849117794,0.4634113621858708,0.4634118158805637,0.4634122695752565,0.46341272326994937,0.46341317696464224,2,0.4634088668650601,0.46341340381198864,0.4634111353385244,32.3527,-111.0975
ARIZONA,Pima County,Oro Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4347,-112.006
ARIZONA,Pima County,Tucson,329.0726497027991,330.68239182830484,333.3923824485186,336.83647538491795,337.0655943491222,338.1807475510159,347.2898696978035,875.1687363725248,1421.5107036626966,2030.0275137455803,18,328.56682766978236,2514.4763387158437,709.8877268336482,33.96708888888889,-108.03653888888888
ARIZONA,Pinal County,Apache Junction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.4079,-111.537
ARIZONA,Pinal County,Coolidge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,32.9736,-111.521
ARIZONA,Santa Cruz County,Nogales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,30.4171,-95.4348
ARIZONA,Yavapai County,Prescott Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.5383,-111.891
ARIZONA,Yuma County,Somerton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,32.6027,-114.715
ARKANSAS,Baxter County,Mountain Home,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,39.1329,-94.7224
ARKANSAS,Baxter County,Norfork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,36.1948,-92.2824
ARKANSAS,Benton County,Decatur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,36.3367,-94.4594
ARKANSAS,Benton County,Highfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,38.8804,-94.792
ARKANSAS,Clark County,Arkadelphia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.118,-93.0721
ARKANSAS,Craighead County,Jonesboro,91.78363329842153,92.27866355874087,93.15616769171963,93.91047675653972,94.20180584266132,94.41521995934924,107.69319587681709,168.9607115444797,259.12831806695436,419.9153965956975,12,91.58885510365744,422.7873746561837,160.87858873116045,36.20145,-91.637025
ARKANSAS,Drew County,Monticello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.6253,-91.7825
ARKANSAS,Faulkner County,Conway,120.9202240531006,121.85943112887455,122.7986382046485,125.44532686770246,136.62942346715653,147.81352006661058,158.99761666606463,221.02025405953827,293.21059961181584,365.4009451640934,4,120.45062051521363,401.4961179402321,201.5974204973032,35.9936,-93.20762500000001
ARKANSAS,Garland County,Hot Springs,21.531599641480536,22.747841419011014,23.606378334392843,24.107210387626033,25.27268189902924,27.102792868602478,31.630367946973813,38.85540713414325,45.30082758946222,50.96662931293074,6,20.923478752715297,53.799530174665,32.15372878841937,34.55693333333333,-92.78958333333333
ARKANSAS,Hempstead County,Hope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,37.5002,-77.3923
ARKANSAS,Jackson County,Newport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,37.1884,-98.039
ARKANSAS,Jefferson County,Pine Bluff,287.6802773611583,301.345866251133,315.01145514110766,434.38296762382686,553.754480106546,624.1992168763201,645.7171779331491,667.2351389899779,705.2179920653298,743.2008451406815,5,280.847482916171,762.1922716783574,527.7453170147039,35.88748,-87.58926
ARKANSAS,Lee County,Marianna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.7674,-90.757
ARKANSAS,Lonoke County,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.5382,-91.9703
ARKANSAS,Marion County,Flippin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,35.0928,-85.6435
ARKANSAS,Miller County,Texarkana,193.13714886711466,247.0710685359295,301.0049882047444,354.9389078735593,408.8728275423741,437.439492080697,440.63890148852795,443.83831089635885,447.0377203041898,450.23712971202076,3,166.1701890327072,451.8368344159362,351.2822702751417,36.21776666666667,-91.45313333333333
ARKANSAS,Mississippi County,Blytheville,146.0251594018916,174.48435859558205,174.83777244691723,175.0189201354894,175.12832585977895,175.3255902688089,175.41766288568516,196.4330146210532,255.16190837676382,515.7125224768133,8,130.71456806110965,653.7502033862355,239.89462913401775,34.5966875,-90.94618750000001
ARKANSAS,Mississippi County,Osceola,0.22260403350769384,0.222604223234613,0.22260441296153222,0.2226046026884514,0.22260479241537057,0.22260498214228974,0.22260517186920892,0.2226053615961281,0.2226055513230473,0.22260574104996647,2,0.22260393864423425,0.22260583591342606,0.22260488727883015,35.703649999999996,-89.9678
ARKANSAS,Nevada County,Prescott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.7918,-93.3773
ARKANSAS,Phillips County,Helena-West Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.7757,-92.2669
ARKANSAS,Poinsett County,Tyronza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.4759,-93.0494
ARKANSAS,Pope County,Russellville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,35.2931,-93.1361
ARKANSAS,Pulaski County,Alexander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.6295,-92.4413
ARKANSAS,Pulaski County,Jacksonville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,33.6593,-88.8431
ARKANSAS,Pulaski County,Little Rock,105.53865169848827,121.33724029212546,123.55285432389667,124.77509966872566,127.99036464722386,131.58855523084495,218.72819170216758,486.84927925133917,557.3416530506262,1060.1259460945198,49,43.727999427802615,1330.4123947638782,320.2321843607915,35.70464897959183,-91.65477346938775
ARKANSAS,Pulaski County,North Little Rock,19.977232793024093,20.97520522950592,21.542510232211477,22.192300210624673,23.32355028458578,26.052129091707034,27.244857921559063,28.53217012602017,30.743695120891577,120.10273232665104,8,19.461682442714864,168.13407832225715,42.286905463659394,34.81525,-91.98665
ARKANSAS,Pulaski County,Wrightsville,1.6035197960274232,1.6035207574127397,1.6035217187980562,1.6035226801833729,1.6035236415686893,1.6035246029540058,1.6035255643393223,1.603526525724639,1.6035274871099554,1.6035284484952719,2,1.6035193153347649,1.6035289291879302,1.6035241222613474,34.6123,-92.22055
ARKANSAS,Saline County,Benton,537.0546062808859,538.2029097854028,539.3512132899197,540.4995167944365,541.6478202989534,542.7961238034704,543.9444273079873,545.0927308125042,546.2410343170211,547.389337821538,2,536.4804545286274,547.9634895737964,542.2219720512119,36.51705,-87.04275000000001
ARKANSAS,Saline County,Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,34.6169,-92.4909
